/home/henry/Documents/ETH/BA/gapbs/scripts/../../graphs/unweighted/watts_strogatz_24_0.3/ws_128.graph,1,1,128,1536,3.22165,?,co-karger-stein,19
/home/henry/Documents/ETH/BA/gapbs/scripts/../../graphs/unweighted/watts_strogatz_24_0.3/ws_256.graph,1,1,256,3072,53.1014,?,co-karger-stein,16
/home/henry/Documents/ETH/BA/gapbs/scripts/../../graphs/unweighted/watts_strogatz_24_0.3/ws_64.graph,1,1,64,768,0.363992,?,co-karger-stein,18
